SRR13308538	150
SRR13308539	150
SRR13308540	150
SRR13308541	150
SRR13308542	150
SRR13708565	75
SRR13708566	75
SRR13708567	75
SRR13708568	75
SRR13801805	76
SRR13955739	150
SRR13955740	150
SRR13955741	150
SRR13955742	150
SRR13955743	150
SRR13955744	150
SRR13955745	150
SRR13955746	150
SRR13955747	150
SRR13955748	150
SRR13955749	150
SRR13955750	150
SRR13955751	150
SRR13955752	150
SRR13955753	150
SRR13955754	150
SRR13955755	150
SRR13955756	150
SRR13955757	150
SRR13955758	150
SRR13955759	150
SRR13955760	150
SRR13955761	150
SRR13955762	150
SRR13955763	150
SRR13955764	150
SRR13955765	150
SRR13955766	150
SRR13955767	150
SRR15925267	150
SRR16950696	151
SRR16950697	151
SRR16950700	151
SRR16950701	151
SRR16950702	151
SRR16950703	151
SRR16950704	151
SRR17227786	251
SRR17227787	251
SRR17227788	251
SRR17227790	251
SRR17227789	251
SRR17227791	251
SRR17227792	251
SRR17227793	251
SRR17227794	251
SRR17227795	251
SRR17227796	251
SRR17227797	251
SRR17227798	251
SRR17227799	251
SRR17227800	251
SRR17227801	251
SRR17227802	251
SRR17227803	251
SRR1745841	100
SRR18214221	150
SRR18214222	150
SRR18214223	150
SRR18214224	150
SRR18214225	150
SRR18214226	150
SRR18214227	150
SRR18214228	150
SRR18214229	150
SRR18214230	150
SRR18214231	150
SRR18214232	150
SRR18214233	150
SRR18214234	150
SRR18214235	150
SRR18214236	150
SRR18214237	150
SRR18214238	150
SRR18214239	150
SRR18214240	150
SRR18214241	150
SRR18214242	150
SRR18214243	150
SRR18214244	150
SRR18214245	150
SRR18214247	150
SRR18214246	150
SRR18214248	150
SRR18214249	150
SRR18214250	150
SRR18214251	150
SRR18214252	150
SRR18214253	150
SRR18214254	150
SRR18214255	150
SRR18214256	150
SRR18214257	150
SRR18214258	150
SRR18214259	150
SRR18214260	150
SRR18214261	150
SRR18214262	150
SRR18214264	150
SRR18214263	150
SRR18214265	150
SRR18214266	150
SRR18214267	150
SRR18214268	150
SRR18214269	150
SRR18214270	150
SRR18214271	150
SRR18214272	150
SRR18214273	150
SRR18214275	150
SRR18214276	150
SRR18214277	150
SRR18214278	150
SRR18214279	150
SRR18214280	150
SRR18214281	150
SRR18214282	150
SRR18214283	150
SRR18214284	150
SRR18214285	150
SRR18214286	150
SRR18214287	150
SRR18214288	150
SRR18214289	150
SRR18214290	150
SRR18214291	150
SRR18214292	150
SRR18214293	150
SRR18214294	150
SRR18214295	150
SRR18214297	150
SRR18214296	150
SRR18214298	150
SRR18214299	150
SRR18214300	150
SRR18214301	150
SRR18214302	150
SRR18214303	150
SRR18214304	150
SRR18214305	150
SRR18214306	150
SRR18214307	150
SRR18214308	150
SRR18214309	150
SRR18214310	150
SRR18214312	250
SRR18214313	250
SRR18214314	150
SRR18214315	150
SRR18214316	150
SRR18214317	150
SRR18214318	150
SRR18214319	150
SRR18214321	150
SRR18214320	150
SRR18214322	150
SRR18214323	150
SRR18214324	150
SRR18214325	150
SRR18214326	150
SRR18215260	150
SRR18215261	150
SRR18334997	151
SRR18334998	151
SRR18334999	151
SRR18335000	151
SRR18335001	151
SRR18335002	151
SRR18335003	151
SRR18335004	151
SRR18335005	151
SRR18335006	151
SRR18335007	151
SRR18335008	151
SRR18335009	151
SRR18335010	151
SRR18335011	151
SRR18335012	151
SRR18335013	151
SRR18335014	151
SRR18559126	250
SRR18559127	250
SRR18559128	250
SRR18559129	250
SRR18559130	151
SRR18559131	250
SRR18559132	250
SRR18559133	250
SRR18559134	250
SRR18559135	250
SRR18559136	250
SRR18559137	250
SRR18559138	250
SRR18559139	253
SRR18559140	250
SRR18559141	250
SRR18559142	250
SRR18559143	151
SRR18559144	250
SRR18559145	250
SRR18559147	250
SRR18559146	250
SRR18559148	250
SRR18559149	250
SRR18559151	250
SRR18559150	250
SRR18559152	250
SRR18559153	250
SRR18559154	250
SRR18559155	250
SRR18559156	150
SRR18559157	250
SRR18559158	250
SRR18559159	250
SRR18559160	250
SRR18559161	250
SRR18559162	250
SRR18559163	250
SRR18559164	250
SRR18559165	250
SRR18559166	250
SRR18559167	250
SRR18559169	250
SRR18559168	250
SRR18559170	250
SRR18559171	250
SRR18559172	250
SRR18559173	150
SRR18559174	250
SRR18559175	250
SRR18559176	250
SRR18559177	250
SRR18559178	250
SRR18559179	250
SRR18559180	250
SRR18559181	250
SRR18559182	250
SRR18559183	250
SRR18559184	151
SRR18559185	250
SRR18559186	250
SRR18559187	250
SRR18559188	250
SRR18559189	250
SRR18559190	250
SRR18559191	250
SRR18559192	250
SRR18559193	250
SRR18559194	250
SRR18559195	150
SRR18559196	250
SRR18559197	250
SRR18559198	250
SRR18559199	250
SRR18559200	250
SRR18559201	250
