	Subphylum	Relative_Abundance	Sample	Total_Reads	Reads_Subphylum
6439	Saccharomycotina	4.689031301398464	6439		
6440	Saccharomycotina	9.00719910084967	6440		
6441	Saccharomycotina	12.028217424284628	6441		
6442	Saccharomycotina	4.328230674404962	6442		
6443	Saccharomycotina	4.970948744580358	6443		
6444	Saccharomycotina	1.4535691682801557	6444		
6445	Saccharomycotina	0.09808414465680439	6445		
6446	Saccharomycotina	4.440778032444773	6446		
6447	Saccharomycotina	0.1200102828378241	6447		
6448	Saccharomycotina	0.08746171130758561	6448		
6449	Saccharomycotina	0.09056811624969138	6449		
6450	Saccharomycotina	17.754875576491123	6450		
6451	Saccharomycotina	14.563777176448633	6451		
6452	Saccharomycotina	1.606401432890773	6452		
6453	Saccharomycotina	0.9396935303495372	6453		
6454	Saccharomycotina	17.758840758171342	6454		
6455	Saccharomycotina	5.413902284630119	6455		
6456	Saccharomycotina	1.6125475850644346	6456		
6457	Saccharomycotina	0.01989652478094718	6457		
6458	Saccharomycotina	0.07942186840738309	6458		
6459	Saccharomycotina	3.068984130976108	6459		
6460	Saccharomycotina	0.43789288622674916	6460		
6461	Saccharomycotina	0.020226333894735944	6461		
6462	Saccharomycotina	0.0	6462		
6463	Saccharomycotina	0.0038607952827247175	6463		
6464	Saccharomycotina	0.0	6464		
6465	Saccharomycotina	0.21577855642141616	6465		
6466	Saccharomycotina	0.0	6466		
6467	Saccharomycotina	0.0	6467		
6468	Saccharomycotina	0.0	6468		
6469	Saccharomycotina	0.0	6469		
6470	Saccharomycotina	0.0	6470		
6471	Saccharomycotina	0.0334779410637541	6471		
6472	Saccharomycotina	0.0	6472		
6473	Saccharomycotina	0.005401850920824178	6473		
6474	Saccharomycotina	0.009560131520095055	6474		
6475	Saccharomycotina	0.02924699526146267	6475		
6476	Saccharomycotina	0.27549510329982124	6476		
6477	Saccharomycotina	0.036854495685027494	6477		
6478	Saccharomycotina	0.031809813476472854	6478		
6479	Saccharomycotina	0.018769607645592684	6479		
6480	Saccharomycotina	0.11104470045423902	6480		
6481	Saccharomycotina	0.10831701516622425	6481		
6482	Saccharomycotina	0.05238964175182447	6482		
6483	Saccharomycotina	0.0	6483		
6484	Saccharomycotina	0.6691676814958111	6484		
6485	Saccharomycotina	0.5663846426680437	6485		
6486	Saccharomycotina	0.09323986997790831	6486		
6487	Saccharomycotina	0.07614848807041875	6487		
6488	Saccharomycotina	0.04917818264628332	6488		
6489	Saccharomycotina	0.7878373067961133	6489		
6490	Saccharomycotina	0.016752063172017634	6490		
6491	Saccharomycotina	0.0114697263352612	6491		
6492	Saccharomycotina	0.08361798630505016	6492		
6493	Saccharomycotina	0.08004458312413087	6493		
6494	Saccharomycotina	0.40634638688777186	6494		
6495	Saccharomycotina	0.47421534002739363	6495		
6496	Saccharomycotina	0.5801097424922019	6496		
6497	Saccharomycotina	0.0	6497		
6498	Saccharomycotina	0.0	6498		
6499	Saccharomycotina	0.48513284958262864	6499		
6500	Saccharomycotina	0.7776412115493646	6500		
6501	Saccharomycotina	0.016688396079546468	6501		
6502	Saccharomycotina	0.021549999199628626	6502		
6503	Saccharomycotina	0.35501655238670665	6503		
6504	Saccharomycotina	6.785667440182741	6504		
6505	Saccharomycotina	0.11300214879199982	6505		
6506	Saccharomycotina	0.05812323837522652	6506		
6507	Saccharomycotina	0.18430626865383515	6507		
6508	Saccharomycotina	0.0020643537622755974	6508		
6509	Saccharomycotina	0.7046980848018406	6509		
6510	Saccharomycotina	0.3433794866240119	6510		
6511	Saccharomycotina	0.12872110673411938	6511		
6512	Saccharomycotina	0.00859225224340566	6512		
6513	Saccharomycotina	0.20207529418181325	6513		
6514	Saccharomycotina	0.08442249760100067	6514		
6515	Saccharomycotina	0.03024071610015725	6515		
6516	Saccharomycotina	0.38174690426026603	6516		
6517	Saccharomycotina	0.02402644458998097	6517		
6518	Saccharomycotina	0.2102708647644864	6518		
6519	Saccharomycotina	0.0	6519		
6520	Saccharomycotina	0.08642407695583476	6520		
6521	Saccharomycotina	0.2205138337387559	6521		
6522	Saccharomycotina	0.07704303510341755	6522		
6523	Saccharomycotina	0.0	6523		
6524	Saccharomycotina	0.10697266556360273	6524		
6525	Saccharomycotina	0.0	6525		
6526	Saccharomycotina	0.005252289085089562	6526		
6527	Saccharomycotina	0.0	6527		
6528	Saccharomycotina	0.0	6528		
6529	Saccharomycotina	0.0	6529		
6530	Saccharomycotina	0.0	6530		
6531	Saccharomycotina	0.0	6531		
6532	Saccharomycotina	0.0009130748152699397	6532		
6533	Saccharomycotina	0.37813959942643044	6533		
6534	Saccharomycotina	0.13434768909208755	6534		
6535	Saccharomycotina	0.13028394492128773	6535		
6536	Saccharomycotina	0.01337997940029294	6536		
6537	Saccharomycotina	0.011593122490144011	6537		
6538	Saccharomycotina	1.1658252097425952	6538		
6539	Saccharomycotina	0.09525588681123531	6539		
6540	Saccharomycotina	0.061964981183728195	6540		
6541	Saccharomycotina	0.1814277929725996	6541		
6542	Saccharomycotina	1.248928494669339	6542		
6543	Saccharomycotina	0.0	6543		
6544	Saccharomycotina	0.5646501935470879	6544		
6545	Saccharomycotina	5.299806581432129	6545		
6546	Saccharomycotina	0.005023374639293793	6546		
6547	Saccharomycotina	4.686488773058828	6547		
6548	Saccharomycotina	0.17455042536703758	6548		
6549	Saccharomycotina	0.0	6549		
6550	Saccharomycotina	0.0823017679675029	6550		
6551	Saccharomycotina	0.1562347055097681	6551		
6552	Saccharomycotina	0.02179268730499605	6552		
6553	Saccharomycotina	0.021113440353074373	6553		
6554	Saccharomycotina	0.2231588647605951	6554		
6555	Saccharomycotina	0.05976290713264952	6555		
6556	Saccharomycotina	0.42181893280326305	6556		
6557	Saccharomycotina	0.28083180084555226	6557		
6558	Saccharomycotina	0.6116179881164369	6558		
6559	Saccharomycotina	0.04327561275577187	6559		
6560	Saccharomycotina	0.0	6560		
6561	Saccharomycotina	0.009425319424075282	6561		
6562	Saccharomycotina	0.001926608307535022	6562		
6563	Saccharomycotina	0.17091083115084132	6563		
6564	Saccharomycotina	0.30568641435490346	6564		
6565	Saccharomycotina	0.0380304454844128	6565		
6566	Saccharomycotina	0.5050726998767091	6566		
6567	Saccharomycotina	0.25128393196499615	6567		
6568	Saccharomycotina	0.1668664366699501	6568		
6569	Saccharomycotina	0.0	6569		
6570	Saccharomycotina	0.43199656975428485	6570		
6571	Saccharomycotina	0.01996236999972948	6571		
6572	Saccharomycotina	0.19657310648864132	6572		
6573	Saccharomycotina	0.32905033374347126	6573		
6574	Saccharomycotina	0.0	6574		
6575	Saccharomycotina	0.5722277572469416	6575		
6576	Saccharomycotina	0.7813622972135204	6576		
6577	Saccharomycotina	0.003624366897449003	6577		
6578	Saccharomycotina	0.010689074350565519	6578		
6579	Saccharomycotina	0.0	6579		
6580	Saccharomycotina	0.14550410726783808	6580		
6581	Saccharomycotina	0.07387820254429951	6581		
6582	Saccharomycotina	0.0	6582		
6583	Saccharomycotina	0.11960096574274742	6583		
6584	Saccharomycotina	0.3784878207080729	6584		
6585	Saccharomycotina	0.2426459624459486	6585		
6586	Saccharomycotina	0.9791215335383513	6586		
6587	Saccharomycotina	0.05586499097169037	6587		
6588	Saccharomycotina	1.291995828954215	6588		
6589	Saccharomycotina	1.0224928536559694	6589		
6590	Saccharomycotina	0.6143961955896977	6590		
6591	Saccharomycotina	0.08479268004738434	6591		
6592	Saccharomycotina	0.2869665438733214	6592		
6593	Saccharomycotina	0.35547460610786	6593		
6594	Saccharomycotina	0.597392838015551	6594		
6595	Saccharomycotina	8.502078818004284	6595		
6596	Saccharomycotina	27.106537805941212	6596		
6597	Saccharomycotina	0.18468215858773496	6597		
6598	Saccharomycotina	0.13276084284826134	6598		
6599	Saccharomycotina	0.28877281834045226	6599		
6600	Saccharomycotina	0.5736347468144672	6600		
6601	Saccharomycotina	0.9973690673172539	6601		
6602	Saccharomycotina	0.9237497269872194	6602		
6603	Saccharomycotina	0.5368348876842738	6603		
6604	Saccharomycotina	0.40748376873671305	6604		
6605	Saccharomycotina	0.3797969876248708	6605		
6606	Saccharomycotina	0.27813693839980425	6606		
6607	Saccharomycotina	1.0013954163683556	6607		
6608	Saccharomycotina	0.644881096146745	6608		
6609	Saccharomycotina	0.5330752325876489	6609		
6610	Saccharomycotina	0.8541802419469077	6610		
6611	Saccharomycotina	33.65608253579118	6611		
6612	Saccharomycotina	7.76594531517275	6612		
6613	Saccharomycotina	9.989358703380928	6613		
6614	Saccharomycotina	6.377643375510007	6614		
6615	Saccharomycotina	0.16826406418247397	6615		
6616	Saccharomycotina	0.10541740712622522	6616		
6617	Saccharomycotina	0.31366108821363375	6617		
6618	Saccharomycotina	0.3939911992060518	6618		
6619	Saccharomycotina	0.10456735347912487	6619		
6620	Saccharomycotina	0.4820773039056097	6620		
6621	Saccharomycotina	0.920383466199119	6621		
6622	Saccharomycotina	1.3071505673511123	6622		
6623	Saccharomycotina	0.9736911208960166	6623		
6624	Saccharomycotina	0.6595999316122414	6624		
6625	Saccharomycotina	0.9725926000547832	6625		
6626	Saccharomycotina	1.316694990693534	6626		
6627	Saccharomycotina	0.044685733614067316	6627		
6628	Saccharomycotina	0.07563732849595778	6628		
6629	Saccharomycotina	0.03251619706963641	6629		
6630	Saccharomycotina	0.01030451102232835	6630		
6631	Saccharomycotina	0.3275047069803764	6631		
6632	Saccharomycotina	2.6326239728785996	6632		
6633	Saccharomycotina	0.8922428070047916	6633		
6634	Saccharomycotina	1.5323355198062116	6634		
6635	Saccharomycotina	0.6203886220146015	6635		
6636	Saccharomycotina	0.4405203650262496	6636		
6637	Saccharomycotina	1.2668327923646054	6637		
6638	Saccharomycotina	0.974209836907381	6638		
6639	Saccharomycotina	0.6473713761740025	6639		
6640	Saccharomycotina	0.5954520501764192	6640		
6641	Saccharomycotina	1.85851744904393	6641		
6642	Saccharomycotina	0.8258131368736308	6642		
6643	Saccharomycotina	1.6903834593396925	6643		
6644	Saccharomycotina	0.0	6644		
6645	Saccharomycotina	0.0	6645		
6646	Saccharomycotina	0.0	6646		
6647	Saccharomycotina	0.0	6647		
6648	Saccharomycotina	0.0	6648		
6649	Saccharomycotina	0.0	6649		
6650	Saccharomycotina	0.0	6650		
6651	Saccharomycotina	0.0	6651		
6652	Saccharomycotina	0.0	6652		
6653	Saccharomycotina	0.0	6653		
6654	Saccharomycotina	0.0	6654		
6655	Saccharomycotina	0.0	6655		
6656	Saccharomycotina	0.0	6656		
6657	Saccharomycotina	0.0	6657		
6658	Saccharomycotina	0.0	6658		
6659	Saccharomycotina	0.02174887551665451	6659		
6660	Saccharomycotina	0.04793626818494343	6660		
6661	Saccharomycotina	0.05765287094199128	6661		
6662	Saccharomycotina	0.0	6662		
6663	Saccharomycotina	0.0	6663		
6664	Saccharomycotina	0.0	6664		
6665	Saccharomycotina	0.0	6665		
6666	Saccharomycotina	0.0	6666		
6667	Saccharomycotina	0.038036476171361605	6667		
6668	Saccharomycotina	0.040053441935113426	6668		
6669	Saccharomycotina	0.011041927017634207	6669		
6670	Saccharomycotina	0.00032523544894209997	6670		
6671	Saccharomycotina	0.004162636255327684	6671		
6672	Saccharomycotina	0.011036643995408288	6672		
6673	Saccharomycotina	0.015372543777958799	6673		
6674	Saccharomycotina	0.0007258185601340247	6674		
6675	Saccharomycotina	0.0009619936622033064	6675		
6676	Saccharomycotina	0.0008540340800088913	6676		
6677	Saccharomycotina	0.0012965186310173584	6677		
6678	Saccharomycotina	0.008671905881234331	6678		
6679	Saccharomycotina	0.0	6679		
6680	Saccharomycotina	0.0007009541871812593	6680		
6681	Saccharomycotina	0.01411331276411416	6681		
6682	Saccharomycotina	0.010242243033741896	6682		
6683	Saccharomycotina	0.8082103723511581	6683		
6684	Saccharomycotina	1.4017941375837182	6684		
6685	Saccharomycotina	0.07774270072329775	6685		
6686	Saccharomycotina	0.07742009493989509	6686		
6687	Saccharomycotina	0.001447183610437194	6687		
6688	Saccharomycotina	0.0009560293424525786	6688		
6689	Saccharomycotina	0.0	6689		
6690	Saccharomycotina	0.0	6690		
6691	Saccharomycotina	0.0	6691		
6692	Saccharomycotina	1.9009054528444103	6692		
6693	Saccharomycotina	0.015205453671353023	6693		
6694	Saccharomycotina	0.029347000143575934	6694		
6695	Saccharomycotina	4.542474697475916	6695		
6696	Saccharomycotina	2.6189311399753854	6696		
6697	Saccharomycotina	1.7456763944456555	6697		
6698	Saccharomycotina	3.468607236676302	6698		
6699	Saccharomycotina	3.265957303582568	6699		
6700	Saccharomycotina	4.315267051746504	6700		
6701	Saccharomycotina	2.0070120837301495	6701		
6702	Saccharomycotina	1.8778554716697407	6702		
6703	Saccharomycotina	2.255046236744682	6703		
6704	Saccharomycotina	10.096322338522414	6704		
6705	Saccharomycotina	19.434264701260332	6705		
6706	Saccharomycotina	16.571453424425975	6706		
6707	Saccharomycotina	20.89375269401395	6707		
6708	Saccharomycotina	15.563466310771515	6708		
6709	Saccharomycotina	18.149738982987873	6709		
6710	Saccharomycotina	18.158905987914544	6710		
6711	Saccharomycotina	26.108548365527255	6711		
6712	Saccharomycotina	33.73574923951858	6712		
6713	Saccharomycotina	26.518324795269947	6713		
6714	Saccharomycotina	40.57465129381308	6714		
6715	Saccharomycotina	3.303859713360634	6715		
6716	Saccharomycotina	64.5704657977123	6716		
6717	Saccharomycotina	46.36804464290345	6717		
6718	Saccharomycotina	27.202764762736713	6718		
6719	Saccharomycotina	78.68042983163863	6719		
6720	Saccharomycotina	12.774477403134568	6720		
6721	Saccharomycotina	16.525084826266525	6721		
6722	Saccharomycotina	16.257367518871423	6722		
6723	Saccharomycotina	10.394416445367957	6723		
6724	Saccharomycotina	13.713189842731685	6724		
6725	Saccharomycotina	1.909450302672721	6725		
6726	Saccharomycotina	10.764147399057306	6726		
6727	Saccharomycotina	10.547179788239507	6727		
6728	Saccharomycotina	7.74600986704555	6728		
6729	Saccharomycotina	1.454281506515209	6729		
6730	Saccharomycotina	5.1300074473106845	6730		
6731	Saccharomycotina	2.0325277281699408	6731		
6732	Saccharomycotina	6.23467224197149	6732		
6733	Saccharomycotina	7.751754382899964	6733		
6734	Saccharomycotina	1.1813690265884482	6734		
6735	Saccharomycotina	9.98865591538214	6735		
6736	Saccharomycotina	6.944266425368452	6736		
6737	Saccharomycotina	8.406206844103835	6737		
6738	Saccharomycotina	16.30820417168827	6738		
6739	Saccharomycotina	3.0042349960755126	6739		
6740	Saccharomycotina	7.8670563851729085	6740		
6741	Saccharomycotina	24.889919261519967	6741		
6742	Saccharomycotina	9.044302955081335	6742		
6743	Saccharomycotina	11.658478436128357	6743		
6744	Saccharomycotina	27.05529810802569	6744		
6745	Saccharomycotina	14.741495176763802	6745		
6746	Saccharomycotina	24.18886475598681	6746		
6747	Saccharomycotina	14.907412656078787	6747		
6748	Saccharomycotina	19.578159809776942	6748		
6749	Saccharomycotina	37.84508199439248	6749		
6750	Saccharomycotina	13.687045883736475	6750		
6751	Saccharomycotina	22.420496073400205	6751		
6752	Saccharomycotina	21.939817722872274	6752		
6753	Saccharomycotina	31.026880976885344	6753		
6754	Saccharomycotina	46.73691071134521	6754		
6755	Saccharomycotina	53.67311032488704	6755		
6756	Saccharomycotina	37.82849167980415	6756		
6757	Saccharomycotina	47.746271118114855	6757		
6758	Saccharomycotina	12.456537013349669	6758		
6759	Saccharomycotina	24.75663358594734	6759		
6760	Saccharomycotina	58.61278808443132	6760		
6761	Saccharomycotina	17.545975997969787	6761		
6762	Saccharomycotina	21.686349456289392	6762		
6763	Saccharomycotina	16.571503031155586	6763		
6764	Saccharomycotina	40.942486851602354	6764		
6765	Saccharomycotina	18.994902539327903	6765		
6766	Saccharomycotina	34.525852835468015	6766		
6767	Saccharomycotina	23.206880770876857	6767		
6768	Saccharomycotina	26.199095322947493	6768		
6769	Saccharomycotina	16.842245114696563	6769		
6770	Saccharomycotina	10.733750376906794	6770		
6771	Saccharomycotina	15.61530542345123	6771		
6772	Saccharomycotina	9.96335138152916	6772		
6773	Saccharomycotina	17.794106930407704	6773		
6774	Saccharomycotina	16.16654815873227	6774		
6775	Saccharomycotina	0.7627172362414969	6775		
6776	Saccharomycotina	19.57089245417693	6776		
6777	Saccharomycotina	25.870390916492937	6777		
6778	Saccharomycotina	15.959524591804367	6778		
6779	Saccharomycotina	24.15396488683254	6779		
6780	Saccharomycotina	19.65940704182553	6780		
6781	Saccharomycotina	32.803444087	6781		
6782	Saccharomycotina	26.45989141709538	6782		
6783	Saccharomycotina	15.213723553568645	6783		
6784	Saccharomycotina	53.04909136100451	6784		
6785	Saccharomycotina	19.29166101716047	6785		
6786	Saccharomycotina	0.8416479621529774	6786		
6787	Saccharomycotina	53.84697765093897	6787		
6788	Saccharomycotina	35.101896334421426	6788		
6789	Saccharomycotina	39.09381424581952	6789		
6790	Saccharomycotina	56.103466544639915	6790		
6791	Saccharomycotina	14.54669262832859	6791		
6792	Saccharomycotina	8.685374102172853	6792		
6793	Saccharomycotina	26.728944715648666	6793		
6794	Saccharomycotina	26.606320318531562	6794		
6795	Saccharomycotina	21.03049180604466	6795		
6796	Saccharomycotina	0.8587616868515523	6796		
6797	Saccharomycotina	6.135859467722192	6797		
6798	Saccharomycotina	0.36732468401825286	6798		
6799	Saccharomycotina	5.124716805592763	6799		
6800	Saccharomycotina	7.74601674727861	6800		
6801	Saccharomycotina	6.171480983011395	6801		
6802	Saccharomycotina	11.16296174681251	6802		
6803	Saccharomycotina	3.9829614000215514	6803		
6804	Saccharomycotina	2.824650887794375	6804		
6805	Saccharomycotina	5.096523795309579	6805		
6806	Saccharomycotina	5.561986173411912	6806		
6807	Saccharomycotina	6.295826115843675	6807		
6808	Saccharomycotina	7.346566898450097	6808		
6809	Saccharomycotina	3.9014416667253125	6809		
6810	Saccharomycotina	8.291654415124393	6810		
6811	Saccharomycotina	6.925977661659798	6811		
6812	Saccharomycotina	6.271999213418644	6812		
6813	Saccharomycotina	9.186042782597251	6813		
6814	Saccharomycotina	29.491398457822665	6814		
6815	Saccharomycotina	10.073432692513842	6815		
6816	Saccharomycotina	5.953513584164164	6816		
6817	Saccharomycotina	21.88508377557148	6817		
6818	Saccharomycotina	3.3768618066493423	6818		
6819	Saccharomycotina	2.944787989845728	6819		
6820	Saccharomycotina	5.413344580228989	6820		
6821	Saccharomycotina	3.7079674067854307	6821		
6822	Saccharomycotina	3.3985075965080433	6822		
6823	Saccharomycotina	9.848935810412383	6823		
6824	Saccharomycotina	92.21774965531444	6824		
6825	Saccharomycotina	85.20047661194103	6825		
6826	Saccharomycotina	78.37873895864192	6826		
6827	Saccharomycotina	91.47714319572788	6827		
6828	Saccharomycotina	6.39624552777009	6828		
6829	Saccharomycotina	7.92013528215782	6829		
6830	Saccharomycotina	17.058730354962833	6830		
6831	Saccharomycotina	6.394139814724313	6831		
6832	Saccharomycotina	9.168586545852197	6832		
6833	Saccharomycotina	34.88285521691585	6833		
6834	Saccharomycotina	13.425339545504256	6834		
6835	Saccharomycotina	36.37946883121673	6835		
6836	Saccharomycotina	29.381250241230067	6836		
6837	Saccharomycotina	30.12116454535602	6837		
6838	Saccharomycotina	26.381954542524156	6838		
6839	Saccharomycotina	0.6286369069878115	6839		
6840	Saccharomycotina	1.099141969417681	6840		
6841	Saccharomycotina	0.4085390956201467	6841		
6842	Saccharomycotina	0.8369231648120941	6842		
6843	Saccharomycotina	1.401561663675577	6843		
6844	Saccharomycotina	2.3846091305590744	6844		
6845	Saccharomycotina	54.496883621371204	6845		
6846	Saccharomycotina	11.494361140931076	6846		
6847	Saccharomycotina	11.714827445932317	6847		
6848	Saccharomycotina	1.8676254540896582	6848		
6849	Saccharomycotina	11.714141872597382	6849		
6850	Saccharomycotina	22.591811022219847	6850		
6851	Saccharomycotina	33.48732236725234	6851		
6852	Saccharomycotina	19.840154808609903	6852		
6853	Saccharomycotina	9.586866301930588	6853		
6854	Saccharomycotina	13.580890822554222	6854		
6855	Saccharomycotina	5.415838159946102	6855		
6856	Saccharomycotina	18.9269586195209	6856		
6857	Saccharomycotina	44.50802373272807	6857		
6858	Saccharomycotina	7.7259484275635435	6858		
6859	Saccharomycotina	11.722871919640099	6859		
6860	Saccharomycotina	30.901475239810317	6860		
6861	Saccharomycotina	39.5374285532159	6861		
6862	Saccharomycotina	26.149216485139792	6862		
6863	Saccharomycotina	29.438786890966394	6863		
6864	Saccharomycotina	45.15282784555853	6864		
6865	Saccharomycotina	41.14177799647996	6865		
6866	Saccharomycotina	25.261194187963206	6866		
6867	Saccharomycotina	75.32492075490876	6867		
6868	Saccharomycotina	94.89776981930653	6868		
6869	Saccharomycotina	36.2528318292749	6869		
6870	Saccharomycotina	46.283571884044605	6870		
6871	Saccharomycotina	18.59893720138441	6871		
6872	Saccharomycotina	23.645359458986228	6872		
6873	Saccharomycotina	37.94636707128938	6873		
6874	Saccharomycotina	10.737607193093183	6874		
6875	Saccharomycotina	15.402120871871347	6875		
6876	Saccharomycotina	42.57258669481908	6876		
6877	Saccharomycotina	2.052875658818853	6877		
6878	Saccharomycotina	12.151141921556528	6878		
6879	Saccharomycotina	89.5685248402878	6879		
6880	Saccharomycotina	0.4861553388235507	6880		
6881	Saccharomycotina	0.6792807643488276	6881		
6882	Saccharomycotina	2.5765608075603703	6882		
6883	Saccharomycotina	38.5460863959802	6883		
6884	Saccharomycotina	31.042767596744003	6884		
6885	Saccharomycotina	3.1678587710724244	6885		
6886	Saccharomycotina	24.299916759198258	6886		
6887	Saccharomycotina	4.344790394428232	6887		
6888	Saccharomycotina	1.9876466151057548	6888		
6889	Saccharomycotina	9.995242540841492	6889		
6890	Saccharomycotina	6.298172628487794	6890		
6891	Saccharomycotina	10.650354775202365	6891		
6892	Saccharomycotina	13.90881271526376	6892		
6893	Saccharomycotina	9.47099331921435	6893		
6894	Saccharomycotina	8.356936090363265	6894		
6895	Saccharomycotina	7.40730449816307	6895		
6896	Saccharomycotina	11.65986261435042	6896		
6897	Saccharomycotina	13.349515936099824	6897		
6898	Saccharomycotina	13.305122030835317	6898		
6899	Saccharomycotina	9.555985126470594	6899		
6900	Saccharomycotina	16.88761994290117	6900		
6901	Saccharomycotina	23.72041283969647	6901		
6902	Saccharomycotina	13.421459561663804	6902		
6903	Saccharomycotina	14.826123195074938	6903		
6904	Saccharomycotina	8.514628844600278	6904		
6905	Saccharomycotina	15.004705366047268	6905		
6906	Saccharomycotina	18.124953626784606	6906		
6907	Saccharomycotina	16.217306313463144	6907		
6908	Saccharomycotina	11.92643670740515	6908		
6909	Saccharomycotina	12.005796642040812	6909		
6910	Saccharomycotina	25.03700908478188	6910		
6911	Saccharomycotina	0.0	6911		
6912	Saccharomycotina	0.005993286774305105	6912		
6913	Saccharomycotina	0.06285026567407624	6913		
6914	Saccharomycotina	0.0	6914		
6915	Saccharomycotina	0.0	6915		
6916	Saccharomycotina	2.9282259762268525	6916		
6917	Saccharomycotina	2.3265143451526256	6917		
6918	Saccharomycotina	2.6939608120842506	6918		
6919	Saccharomycotina	2.6019577919614174	6919		
6920	Saccharomycotina	1.6246361302651513	6920		
6921	Saccharomycotina	5.607918467306551	6921		
6922	Saccharomycotina	10.179458340088667	6922		
6923	Saccharomycotina	26.465110836275873	6923		
6924	Saccharomycotina	4.435971476172427	6924		
6925	Saccharomycotina	6.835841675409096	6925		
6926	Saccharomycotina	25.942899258941544	6926		
6927	Saccharomycotina	71.21861230340694	6927		
6928	Saccharomycotina	39.98223620544138	6928		
6929	Saccharomycotina	32.82252116411285	6929		
6930	Saccharomycotina	68.88587321634913	6930		
6931	Saccharomycotina	71.94009900101295	6931		
6932	Saccharomycotina	10.956420130017905	6932		
6933	Saccharomycotina	50.311565707209105	6933		
6934	Saccharomycotina	35.00964692012662	6934		
6935	Saccharomycotina	56.23700986178966	6935		
6936	Saccharomycotina	11.44372916854936	6936		
6937	Saccharomycotina	20.217051520649814	6937		
6938	Saccharomycotina	8.250444437903127	6938		
6939	Saccharomycotina	19.77445842009524	6939		
6940	Saccharomycotina	5.032920804911829	6940		
6941	Saccharomycotina	10.869333435396653	6941		
6942	Saccharomycotina	13.80740023817294	6942		
6943	Saccharomycotina	36.5383039985795	6943		
6944	Saccharomycotina	9.67458070785141	6944		
6945	Saccharomycotina	15.173334418439572	6945		
6946	Saccharomycotina	73.6272253162927	6946		
6947	Saccharomycotina	15.615315361393932	6947		
6948	Saccharomycotina	28.861527754281813	6948		
6949	Saccharomycotina	56.714955474633946	6949		
6950	Saccharomycotina	33.47226854719588	6950		
6951	Saccharomycotina	31.829941513870263	6951		
6952	Saccharomycotina	55.436253551239844	6952		
6953	Saccharomycotina	24.414364278307893	6953		
6954	Saccharomycotina	36.225588579583544	6954		
6955	Saccharomycotina	25.969279464772484	6955		
6956	Saccharomycotina	37.463072453374515	6956		
6957	Saccharomycotina	46.49170658747812	6957		
6958	Saccharomycotina	7.885029025056972	6958		
6959	Saccharomycotina	8.761104792173887	6959		
6960	Saccharomycotina	18.815155856579125	6960		
6961	Saccharomycotina	16.362018316180997	6961		
6962	Saccharomycotina	16.908848485670955	6962		
6963	Saccharomycotina	40.43967890602728	6963		
6964	Saccharomycotina	5.021552280958558	6964		
6965	Saccharomycotina	74.29672872462712	6965		
6966	Saccharomycotina	90.45134167315186	6966		
6967	Saccharomycotina	39.29465227163061	6967		
6968	Saccharomycotina	62.995474752484014	6968		
6969	Saccharomycotina	9.71217479324207	6969		
6970	Saccharomycotina	14.395243059220201	6970		
6971	Saccharomycotina	27.78945722992664	6971		
6972	Saccharomycotina	7.848927075804456	6972		
6973	Saccharomycotina	16.116934549034063	6973		
6974	Saccharomycotina	7.4300195288876045	6974		
6975	Saccharomycotina	6.104645688567501	6975		
6976	Saccharomycotina	11.70224198319314	6976		
6977	Saccharomycotina	18.18579769458566	6977		
6978	Saccharomycotina	8.114286752066691	6978		
6979	Saccharomycotina	12.049882374674608	6979		
6980	Saccharomycotina	0.0009030250717126462	6980		
6981	Saccharomycotina	2.373568381265974	6981		
6982	Saccharomycotina	2.161604071729478	6982		
6983	Saccharomycotina	0.0004840007502011628	6983		
6984	Saccharomycotina	1.5516411431157944	6984		
6985	Saccharomycotina	10.677775492011246	6985		
6986	Saccharomycotina	24.058537953821098	6986		
6987	Saccharomycotina	17.774719114524938	6987		
6988	Saccharomycotina	88.42328583716525	6988		
6989	Saccharomycotina	55.65769789836449	6989		
6990	Saccharomycotina	93.00277668246665	6990		
6991	Saccharomycotina	28.3825564295693	6991		
6992	Saccharomycotina	19.855721418855822	6992		
6993	Saccharomycotina	24.08220429805282	6993		
6994	Saccharomycotina	24.109492731166483	6994		
6995	Saccharomycotina	14.658415747875905	6995		
6996	Saccharomycotina	20.569371767234877	6996		
6997	Saccharomycotina	2.0407336086185444	6997		
6998	Saccharomycotina	27.130321367690758	6998		
6999	Saccharomycotina	9.625237757103495	6999		
7000	Saccharomycotina	17.4097854217012	7000		
7001	Saccharomycotina	25.670970103171463	7001		
7002	Saccharomycotina	86.43173689211736	7002		
7003	Saccharomycotina	70.75123300687304	7003		
7004	Saccharomycotina	72.86605395887335	7004		
7005	Saccharomycotina	71.31290658309271	7005		
7006	Saccharomycotina	86.47656043379529	7006		
7007	Saccharomycotina	15.893502674881812	7007		
7008	Saccharomycotina	0.8438391477917665	7008		
7009	Saccharomycotina	23.927315707334987	7009		
7010	Saccharomycotina	21.915166415057072	7010		
7011	Saccharomycotina	22.646035963101905	7011		
7012	Saccharomycotina	20.773470260125247	7012		
7013	Saccharomycotina	7.151198618644637	7013		
7014	Saccharomycotina	21.201204606993933	7014		
7015	Saccharomycotina	6.937940769694251	7015		
7016	Saccharomycotina	8.262138868410226	7016		
7017	Saccharomycotina	13.763104830646974	7017		
7018	Saccharomycotina	16.320145728544723	7018		
7019	Saccharomycotina	19.500248464938814	7019		
