sample_name	subphylum	relative_abundance	subphylum_label
13114.angenent.65.s009	Saccharomycotina	0.1640601400937709	Saccharomycotina
13114.bittleston.68.s010	Pucciniomycotina	0.0005165639680102266	Pucciniomycotina
13114.bittleston.68.s010	Saccharomycotina	0.0063020804097247635	Saccharomycotina
13114.bowen.74.s013	Wallemiomycotina	0.005188008340115154	Wallemiomycotina
13114.jensen.43.s003	Ustilaginomycotina	0.02910722128005358	Ustilaginomycotina
13114.jensen.43.s016	Saccharomycotina	0.04993211266354372	Saccharomycotina
13114.mayer.33.s007	Agaricomycotina	0.00011512832202773212	Agaricomycotina
13114.mayer.33.s007	Saccharomycotina	0.00780490624505246	Saccharomycotina
13114.mayer.33.s007	Wallemiomycotina	0.0004366936352776046	Wallemiomycotina
13114.myrold.5.s003	Agaricomycotina	0.001869801605722581	Agaricomycotina
13114.myrold.5.s003	Pezizomycotina	5.7119445445334643e-05	Pezizomycotina
13114.myrold.5.s004	Agaricomycotina	0.0034762874885522254	Agaricomycotina
13114.myrold.5.s004	Pezizomycotina	0.00045833405021479653	Pezizomycotina
13114.myrold.5.s008	Agaricomycotina	0.0005962695883876498	Agaricomycotina
13114.myrold.5.s008	Pezizomycotina	0.0008286393544504839	Pezizomycotina
13114.myrold.5.s008	Saccharomycotina	6.46689443288076e-05	Saccharomycotina
13114.myrold.5.s008	Wallemiomycotina	6.576502813099077e-05	Wallemiomycotina
13114.myrold.59.s006	Pezizomycotina	0.001155845708619634	Pezizomycotina
13114.myrold.59.s019	Agaricomycotina	0.004152516169259115	Agaricomycotina
13114.myrold.59.s019	Pezizomycotina	0.0018782150057879688	Pezizomycotina
13114.pinto.63.s003	Saccharomycotina	0.00032636128103780186	Saccharomycotina
13114.rohwer.86.s001	Saccharomycotina	0.014006086022919825	Saccharomycotina
13114.sandin.54.s009	Ustilaginomycotina	0.029782679958089416	Ustilaginomycotina
13114.sandin.54.s011	Saccharomycotina	0.0007872835813669364	Saccharomycotina
13114.song.51.s010	Agaricomycotina	0.00012975274576272947	Agaricomycotina
13114.song.51.s010	Saccharomycotina	0.01261845452542544	Saccharomycotina
13114.song.53.s013	Agaricomycotina	0.0021835427836094544	Agaricomycotina
13114.song.53.s013	Pezizomycotina	0.0005216241094178142	Pezizomycotina
13114.song.53.s013	Saccharomycotina	0.45201761779364164	Saccharomycotina
13114.song.53.s013	Ustilaginomycotina	0.00038818538375279195	Ustilaginomycotina
13114.song.53.s013	Wallemiomycotina	0.0002547466580877697	Wallemiomycotina
13114.stegen.36.s010	Pezizomycotina	0.002541656584880046	Pezizomycotina
13114.stegen.36.s010	Saccharomycotina	0.007559925969992305	Saccharomycotina
13114.stegen.36.s010	Ustilaginomycotina	0.0029467662436105796	Ustilaginomycotina
13114.stegen.37.s004	Wallemiomycotina	0.00043874717693613346	Wallemiomycotina
13114.thomas.18.s018	Saccharomycotina	1.936991975429644e-05	Saccharomycotina
13114.thomas.19.s025	Agaricomycotina	4.907621388788146e-05	Agaricomycotina
13114.thomas.19.s025	Pezizomycotina	4.907621388788146e-05	Pezizomycotina
13114.thomas.19.s025	Saccharomycotina	0.0002208429624954666	Saccharomycotina
13114.thomas.19.s025	Wallemiomycotina	2.453810694394073e-05	Wallemiomycotina
13114.tucker.58.s014	Ustilaginomycotina	0.03725609070873897	Ustilaginomycotina
13114.zaneveld.9.s006	Saccharomycotina	0.07391508998172899	Saccharomycotina
13114.angenent.65.s003	Saccharomycotina	0.12122971829622761	Saccharomycotina
13114.angenent.65.s004	Saccharomycotina	0.25629798405679155	Saccharomycotina
13114.angenent.65.s007	Saccharomycotina	0.11782201890838156	Saccharomycotina
13114.angenent.65.s007	Wallemiomycotina	9.111946089353202e-05	Wallemiomycotina
13114.angenent.65.s008	Saccharomycotina	0.19977269491652208	Saccharomycotina
13114.berry.2.s001	Saccharomycotina	0.005615016703506844	Saccharomycotina
13114.bittleston.68.s003	Agaricomycotina	0.3712812810215467	Agaricomycotina
13114.bittleston.68.s003	Pezizomycotina	0.024310185044075026	Pezizomycotina
13114.bittleston.68.s003	Ustilaginomycotina	0.0006118620332696581	Ustilaginomycotina
13114.bittleston.68.s006	Saccharomycotina	0.0006016685161519998	Saccharomycotina
13114.bittleston.68.s014	Ustilaginomycotina	0.0037880455628500225	Ustilaginomycotina
13114.bowen.74.s008	Agaricomycotina	1.8264353133231515e-05	Agaricomycotina
13114.bowen.74.s008	Saccharomycotina	0.0001095861187993891	Saccharomycotina
13114.bowen.74.s015	Saccharomycotina	0.0034321493464171448	Saccharomycotina
13114.king.27.s013	Agaricomycotina	7.944210037286944e-05	Agaricomycotina
13114.king.27.s013	Pezizomycotina	0.0007838287236789785	Pezizomycotina
13114.king.27.s013	Saccharomycotina	7.414596034801148e-05	Saccharomycotina
13114.king.27.s013	Wallemiomycotina	0.00027539928129261405	Wallemiomycotina
13114.macrae.crerar.3.s004	Pezizomycotina	0.00010886547284498837	Pezizomycotina
13114.macrae.crerar.3.s005	Pezizomycotina	0.00014350815288534995	Pezizomycotina
13114.macrae.crerar.3.s005	Saccharomycotina	0.0031384609087535234	Saccharomycotina
13114.macrae.crerar.3.s009	Pezizomycotina	0.00025393972858629206	Pezizomycotina
13114.macrae.crerar.3.s009	Saccharomycotina	0.0022969527713278598	Saccharomycotina
13114.macrae.crerar.3.s012	Pezizomycotina	0.00045157561892568844	Pezizomycotina
13114.makhalanyane.46.s010	Pezizomycotina	0.00031339629034654625	Pezizomycotina
13114.mayer.34.s002	Agaricomycotina	0.0022386062557459485	Agaricomycotina
13114.mayer.34.s002	Pezizomycotina	0.010717615929571324	Pezizomycotina
13114.mayer.34.s006	Wallemiomycotina	0.00024034283020961272	Wallemiomycotina
13114.mcmahon.21.s001	Agaricomycotina	5.892609548030955e-05	Agaricomycotina
13114.metcalf.40.s002	Pezizomycotina	0.0007826519538763209	Pezizomycotina
13114.metcalf.40.s002	Saccharomycotina	0.00834638324535259	Saccharomycotina
13114.metcalf.40.s006	Agaricomycotina	0.00020554736476033003	Agaricomycotina
13114.metcalf.40.s006	Pezizomycotina	0.00044170816682539	Pezizomycotina
13114.metcalf.40.s014	Pezizomycotina	0.002305992028192926	Pezizomycotina
13114.metcalf.40.s014	Saccharomycotina	0.01540520553019619	Saccharomycotina
13114.myrold.5.s007	Agaricomycotina	0.0013468995769464669	Agaricomycotina
13114.myrold.5.s007	Pezizomycotina	0.0016613879215636844	Pezizomycotina
13114.myrold.5.s007	Ustilaginomycotina	0.0005717969902131227	Ustilaginomycotina
13114.myrold.5.s009	Agaricomycotina	0.00015394426191423625	Agaricomycotina
13114.myrold.5.s009	Pezizomycotina	0.00047582771864400293	Pezizomycotina
13114.myrold.5.s009	Saccharomycotina	0.000317218479096002	Saccharomycotina
13114.myrold.59.s005	Pezizomycotina	0.0003872421581601231	Pezizomycotina
13114.myrold.59.s021	Pezizomycotina	0.010420087696202344	Pezizomycotina
13114.myrold.59.s022	Agaricomycotina	0.0012039140287835937	Agaricomycotina
13114.palenik.42.s017	Wallemiomycotina	0.06384981013329703	Wallemiomycotina
13114.palenik.42.s019	Saccharomycotina	0.04567285151371836	Saccharomycotina
13114.pinto.63.s011	Saccharomycotina	0.00015565352272977262	Saccharomycotina
13114.pinto.63.s025	Saccharomycotina	0.006342548460489923	Saccharomycotina
13114.pinto.63.s025	Wallemiomycotina	0.0001742103849778514	Wallemiomycotina
13114.rohwer.84.s014	Ustilaginomycotina	0.07011534811281728	Ustilaginomycotina
13114.rohwer.85.s001	Saccharomycotina	0.0014542938408359585	Saccharomycotina
13114.rohwer.85.s001	Ustilaginomycotina	0.004822132209087652	Ustilaginomycotina
13114.rohwer.85.s001	Wallemiomycotina	0.0035847067480254775	Wallemiomycotina
13114.rohwer.85.s005	Saccharomycotina	0.006987904572449142	Saccharomycotina
13114.rohwer.85.s006	Saccharomycotina	0.09583465514357543	Saccharomycotina
13114.rohwer.85.s006	Ustilaginomycotina	0.0004095109183801058	Ustilaginomycotina
13114.rohwer.85.s006	Wallemiomycotina	0.0004095109183801058	Wallemiomycotina
13114.rohwer.85.s019	Pezizomycotina	0.0001164730673987905	Pezizomycotina
13114.rohwer.85.s019	Saccharomycotina	0.020106163259716207	Saccharomycotina
13114.rohwer.85.s019	Taphrinomycotina	8.735480054909285e-05	Taphrinomycotina
13114.rohwer.85.s019	Ustilaginomycotina	0.000281476579547077	Ustilaginomycotina
13114.rohwer.85.s019	Wallemiomycotina	0.00019897482347293373	Wallemiomycotina
13114.rohwer.85.s022	Pezizomycotina	5.778756085511721e-05	Pezizomycotina
13114.rohwer.85.s022	Saccharomycotina	0.006151164811022476	Saccharomycotina
13114.rohwer.85.s022	Ustilaginomycotina	0.00048798384722098975	Ustilaginomycotina
13114.sandin.54.s004	Agaricomycotina	0.026638912815313	Agaricomycotina
13114.sandin.54.s013	Saccharomycotina	3.670557212608217e-05	Saccharomycotina
13114.sandin.54.s013	Ustilaginomycotina	3.670557212608217e-05	Ustilaginomycotina
13114.seedorf.71.s009	Pezizomycotina	0.0008397851456870775	Pezizomycotina
13114.seedorf.71.s009	Saccharomycotina	5.06171868633307e-05	Saccharomycotina
13114.seedorf.71.s011	Pezizomycotina	0.0020817144762516186	Pezizomycotina
13114.seedorf.71.s014	Pezizomycotina	0.0005393801443381266	Pezizomycotina
13114.shade.23.s008	Agaricomycotina	0.0009438294299340904	Agaricomycotina
13114.shade.23.s008	Pezizomycotina	0.004557636231179057	Pezizomycotina
13114.smith.39.s001	Pezizomycotina	0.06091367317783884	Pezizomycotina
13114.song.51.s007	Agaricomycotina	7.024957876947578e-05	Agaricomycotina
13114.song.51.s007	Pezizomycotina	0.0035349588036800213	Pezizomycotina
13114.song.51.s007	Saccharomycotina	0.08401287624199147	Saccharomycotina
13114.song.51.s007	Taphrinomycotina	7.867952822181287e-05	Taphrinomycotina
13114.song.51.s007	Ustilaginomycotina	0.006651230117893967	Ustilaginomycotina
13114.song.52.s003	Pezizomycotina	0.00012939652861702477	Pezizomycotina
13114.song.52.s003	Saccharomycotina	0.0012604180380102782	Saccharomycotina
13114.song.52.s007	Saccharomycotina	0.0038765666692845663	Saccharomycotina
13114.song.52.s009	Saccharomycotina	0.00042983571823737414	Saccharomycotina
13114.song.52.s014	Saccharomycotina	0.0002750241030532466	Saccharomycotina
13114.song.52.s014	Wallemiomycotina	0.0009522339912166173	Wallemiomycotina
13114.song.52.s015	Agaricomycotina	0.001138669594521097	Agaricomycotina
13114.song.52.s015	Saccharomycotina	0.004943165651509232	Saccharomycotina
13114.song.52.s015	Taphrinomycotina	6.028250794523454e-05	Taphrinomycotina
13114.song.52.s015	Wallemiomycotina	0.00849983362027807	Wallemiomycotina
13114.stegen.38.s003	Pezizomycotina	0.001221942128820779	Pezizomycotina
13114.stewart.26.s005	Saccharomycotina	5.270983918755162e-05	Saccharomycotina
13114.stewart.26.s006	Saccharomycotina	0.00010166507052505942	Saccharomycotina
13114.stewart.26.s006	Ustilaginomycotina	0.00025416267631264857	Ustilaginomycotina
13114.stewart.26.s007	Ustilaginomycotina	0.009463541765245227	Ustilaginomycotina
13114.tait.77.s003	Pezizomycotina	0.05096918528150333	Pezizomycotina
13114.tait.77.s009	Saccharomycotina	0.006992388191759932	Saccharomycotina
13114.thomas.18.s008	Ustilaginomycotina	4.4999494205685124e-05	Ustilaginomycotina
13114.thomas.18.s022	Saccharomycotina	0.0001812834140581662	Saccharomycotina
13114.thomas.18.s027	Saccharomycotina	0.00010963966558440135	Saccharomycotina
13114.thomas.19.s024	Saccharomycotina	0.006645431205633116	Saccharomycotina
13114.tucker.58.s008	Saccharomycotina	0.22591302025679572	Saccharomycotina
13114.tucker.58.s016	Agaricomycotina	0.0013712119020859676	Agaricomycotina
13114.tucker.58.s016	Saccharomycotina	0.02613638248626475	Saccharomycotina
13114.tucker.58.s016	Ustilaginomycotina	0.0019005247031951406	Ustilaginomycotina
13114.uren.82.s002	Ustilaginomycotina	0.00623897147663977	Ustilaginomycotina
13114.zaneveld.9.s003	Saccharomycotina	0.19470527143521923	Saccharomycotina
13114.zaneveld.9.s008	Saccharomycotina	0.04178398581148107	Saccharomycotina
13114.zaneveld.9.s016	Pezizomycotina	0.002339964586398972	Pezizomycotina
13114.zaneveld.9.s016	Ustilaginomycotina	0.0776248526036006	Ustilaginomycotina
13114.angenent.65.s001	Agaricomycotina	6.610697563010414e-05	Agaricomycotina
13114.angenent.65.s001	Saccharomycotina	0.24663961716128274	Saccharomycotina
13114.angenent.65.s001	Wallemiomycotina	0.00012119612198852426	Wallemiomycotina
13114.angenent.65.s002	Saccharomycotina	0.15602624556698882	Saccharomycotina
13114.angenent.65.s002	Ustilaginomycotina	0.0001990525628813681	Ustilaginomycotina
13114.angenent.65.s002	Wallemiomycotina	6.635085429378937e-05	Wallemiomycotina
13114.angenent.65.s006	Saccharomycotina	0.14055799630846857	Saccharomycotina
13114.berry.2.s006	Pezizomycotina	0.0020874036690592492	Pezizomycotina
13114.berry.2.s006	Saccharomycotina	0.01375982418583954	Saccharomycotina
13114.berry.2.s006	Ustilaginomycotina	0.00018865747446308084	Ustilaginomycotina
13114.berry.2.s013	Saccharomycotina	0.0012539986439518112	Saccharomycotina
13114.berry.2.s016	Saccharomycotina	0.00041002106929442897	Saccharomycotina
13114.berry.2.s017	Saccharomycotina	0.009759332623605996	Saccharomycotina
13114.berry.2.s019	Saccharomycotina	2.3905372971629102e-05	Saccharomycotina
13114.bittleston.68.s001	Pezizomycotina	0.0009224735489579774	Pezizomycotina
13114.bittleston.68.s001	Saccharomycotina	0.0028383801506399304	Saccharomycotina
13114.bittleston.68.s005	Saccharomycotina	0.0004138208316971076	Saccharomycotina
13114.bittleston.68.s005	Ustilaginomycotina	0.00021235542679193676	Ustilaginomycotina
13114.bittleston.68.s008	Agaricomycotina	6.724730982740978e-05	Agaricomycotina
13114.bittleston.68.s008	Pezizomycotina	0.0021799336269052003	Pezizomycotina
13114.bittleston.68.s008	Saccharomycotina	0.07141664303670918	Saccharomycotina
13114.bittleston.68.s008	Ustilaginomycotina	0.0019109443875955615	Ustilaginomycotina
13114.bittleston.68.s012	Saccharomycotina	0.019065395973288466	Saccharomycotina
13114.bittleston.68.s012	Ustilaginomycotina	0.0005411575276260918	Ustilaginomycotina
13114.bittleston.68.s012	Wallemiomycotina	0.0006660400340013437	Wallemiomycotina
13114.distel.72.s005	Saccharomycotina	0.054807373785588136	Saccharomycotina
13114.distel.72.s005	Ustilaginomycotina	0.050665125836117715	Ustilaginomycotina
13114.distel.72.s015	Pezizomycotina	0.00015378370645442358	Pezizomycotina
13114.distel.72.s015	Saccharomycotina	0.05371502988867274	Saccharomycotina
13114.distel.72.s015	Wallemiomycotina	0.0007082144376190559	Wallemiomycotina
13114.girguis.50.s008	Saccharomycotina	0.004422165299411199	Saccharomycotina
13114.jensen.43.s004	Saccharomycotina	0.011428480969923467	Saccharomycotina
13114.jensen.43.s007	Saccharomycotina	0.01850346376146889	Saccharomycotina
13114.jensen.43.s008	Saccharomycotina	0.00019052530366557983	Saccharomycotina
13114.jensen.43.s009	Saccharomycotina	0.0013805695875114465	Saccharomycotina
13114.jensen.43.s010	Saccharomycotina	0.006551893982521577	Saccharomycotina
13114.jensen.43.s011	Saccharomycotina	0.0122343080085175	Saccharomycotina
13114.jensen.43.s019	Saccharomycotina	0.034703672094080096	Saccharomycotina
13114.king.27.s001	Ustilaginomycotina	0.004349972191585716	Ustilaginomycotina
13114.king.27.s020	Ustilaginomycotina	0.006419495011781129	Ustilaginomycotina
13114.macrae.crerar.3.s002	Pezizomycotina	0.001335233512767279	Pezizomycotina
13114.macrae.crerar.3.s006	Pezizomycotina	0.0006784244957490494	Pezizomycotina
13114.macrae.crerar.3.s010	Pezizomycotina	0.0004482888610406415	Pezizomycotina
13114.makhalanyane.46.s002	Ustilaginomycotina	0.26666666666666666	Ustilaginomycotina
13114.makhalanyane.46.s005	Pezizomycotina	0.0009624083306065098	Pezizomycotina
13114.makhalanyane.46.s009	Pezizomycotina	0.0012842575706983792	Pezizomycotina
13114.mayer.33.s004	Agaricomycotina	0.00012613836495667193	Agaricomycotina
13114.mayer.34.s007	Agaricomycotina	0.0005621778976182055	Agaricomycotina
13114.mayer.34.s007	Pezizomycotina	0.000386142394323616	Pezizomycotina
13114.mayer.34.s007	Wallemiomycotina	0.0002384997141410569	Wallemiomycotina
13114.mayer.34.s008	Saccharomycotina	0.006604912504064029	Saccharomycotina
13114.mayer.34.s008	Wallemiomycotina	0.001573916955895062	Wallemiomycotina
13114.mcmahon.21.s009	Saccharomycotina	8.725796995100779e-05	Saccharomycotina
13114.metcalf.40.s003	Pezizomycotina	0.004527351570071376	Pezizomycotina
13114.metcalf.40.s004	Agaricomycotina	0.0013724271680547928	Agaricomycotina
13114.metcalf.40.s004	Pezizomycotina	0.00031595445595506024	Pezizomycotina
13114.metcalf.40.s004	Wallemiomycotina	0.01248020101022488	Wallemiomycotina
13114.metcalf.40.s005	Agaricomycotina	0.00032906826045742366	Agaricomycotina
13114.metcalf.40.s005	Pezizomycotina	0.0003186216490143309	Pezizomycotina
13114.metcalf.40.s005	Wallemiomycotina	0.00011491272587402098	Wallemiomycotina
13114.metcalf.40.s013	Agaricomycotina	0.0007627254945418147	Agaricomycotina
13114.metcalf.40.s013	Pezizomycotina	0.012728672564708691	Pezizomycotina
13114.metcalf.40.s013	Pucciniomycotina	0.0028740380953749542	Pucciniomycotina
13114.metcalf.40.s013	Saccharomycotina	3.4609885254029042	Saccharomycotina
13114.metcalf.40.s013	Wallemiomycotina	0.00292378106241029	Wallemiomycotina
13114.metcalf.81.s001	Agaricomycotina	0.0023130487646126547	Agaricomycotina
13114.metcalf.81.s002	Saccharomycotina	0.0007615726366853371	Saccharomycotina
13114.metcalf.81.s002	Wallemiomycotina	0.013683740601088155	Wallemiomycotina
13114.metcalf.81.s003	Agaricomycotina	0.0010985147175875004	Agaricomycotina
13114.metcalf.81.s003	Wallemiomycotina	0.0007817145930397943	Wallemiomycotina
13114.minich.76.s004	Agaricomycotina	0.002910708550861007	Agaricomycotina
13114.minich.76.s004	Pezizomycotina	0.0018178402845525992	Pezizomycotina
13114.minich.76.s004	Saccharomycotina	0.3021943063511011	Saccharomycotina
13114.minich.76.s004	Wallemiomycotina	0.0002921529028745249	Wallemiomycotina
13114.mousseau.88.s011	Agaricomycotina	0.0016371857904762302	Agaricomycotina
13114.mousseau.88.s011	Pezizomycotina	7.276381291005468e-06	Pezizomycotina
13114.mousseau.88.s011	Saccharomycotina	0.0011146093159403831	Saccharomycotina
13114.mousseau.88.s011	Ustilaginomycotina	2.1167654664743178e-05	Ustilaginomycotina
13114.mousseau.88.s011	Wallemiomycotina	0.00012369848194709296	Wallemiomycotina
13114.mousseau.88.s016	Agaricomycotina	4.702219100346811e-05	Agaricomycotina
13114.mousseau.88.s016	Pezizomycotina	0.00011811526549680681	Pezizomycotina
13114.mousseau.88.s016	Saccharomycotina	3.5266643252601084e-05	Saccharomycotina
13114.mousseau.88.s016	Ustilaginomycotina	0.00019088770395455504	Ustilaginomycotina
13114.mousseau.88.s019	Agaricomycotina	0.0004498803678125913	Agaricomycotina
13114.mousseau.88.s019	Saccharomycotina	0.00015915767679058784	Saccharomycotina
13114.mousseau.88.s036	Pezizomycotina	0.0007721595307329146	Pezizomycotina
13114.mousseau.88.s049	Saccharomycotina	0.00029507442984243296	Saccharomycotina
13114.mousseau.88.s053	Agaricomycotina	0.0008600888695289883	Agaricomycotina
13114.mousseau.88.s053	Pezizomycotina	0.022518074733731384	Pezizomycotina
13114.mousseau.88.s053	Saccharomycotina	0.000386024138292538	Saccharomycotina
13114.mousseau.88.s055	Agaricomycotina	0.00020599043354677804	Agaricomycotina
13114.mousseau.88.s066	Agaricomycotina	0.011621518100342525	Agaricomycotina
13114.mousseau.88.s085	Agaricomycotina	0.0009050756643255376	Agaricomycotina
13114.mousseau.88.s085	Pezizomycotina	0.005773758548283602	Pezizomycotina
13114.mousseau.88.s104	Saccharomycotina	0.013248063764773345	Saccharomycotina
13114.myrold.5.s001	Agaricomycotina	0.0038799841241396265	Agaricomycotina
13114.myrold.5.s001	Pezizomycotina	0.0005380244652140281	Pezizomycotina
13114.myrold.5.s005	Agaricomycotina	0.007187873965634228	Agaricomycotina
13114.myrold.5.s005	Pezizomycotina	0.0001137321830005416	Pezizomycotina
13114.myrold.5.s006	Agaricomycotina	0.003944823593499401	Agaricomycotina
13114.myrold.5.s006	Pezizomycotina	0.00011744658684674222	Pezizomycotina
13114.myrold.5.s012	Agaricomycotina	0.00014228727308898817	Agaricomycotina
13114.myrold.5.s012	Pezizomycotina	0.0004268618192669644	Pezizomycotina
13114.myrold.59.s001	Agaricomycotina	0.004467906907109733	Agaricomycotina
13114.myrold.59.s001	Pezizomycotina	0.002906752300678116	Pezizomycotina
13114.myrold.59.s017	Agaricomycotina	0.0006321483963908778	Agaricomycotina
13114.myrold.59.s017	Pezizomycotina	0.004896924197394124	Pezizomycotina
13114.myrold.59.s020	Agaricomycotina	0.0037843369106489943	Agaricomycotina
13114.myrold.59.s020	Pezizomycotina	0.0006271186880504047	Pezizomycotina
13114.myrold.59.s020	Pucciniomycotina	0.00030274695285191955	Pucciniomycotina
13114.myrold.59.s020	Wallemiomycotina	0.0006703682527435361	Wallemiomycotina
13114.palenik.42.s007	Ustilaginomycotina	0.03736829971492791	Ustilaginomycotina
13114.palenik.42.s014	Ustilaginomycotina	0.12889877297219549	Ustilaginomycotina
13114.palenik.42.s015	Saccharomycotina	0.09766400874847475	Saccharomycotina
13114.palenik.42.s018	Saccharomycotina	0.020848622252844715	Saccharomycotina
13114.palenik.42.s018	Ustilaginomycotina	0.018336182308365853	Ustilaginomycotina
13114.pinto.63.s009	Saccharomycotina	0.01021528904259473	Saccharomycotina
13114.pinto.63.s009	Ustilaginomycotina	4.695485259619641e-05	Ustilaginomycotina
13114.pinto.63.s009	Wallemiomycotina	0.005791098486864223	Wallemiomycotina
13114.pinto.63.s013	Saccharomycotina	0.005394349648471051	Saccharomycotina
13114.pinto.63.s013	Wallemiomycotina	0.005468089443876017	Wallemiomycotina
13114.pinto.63.s014	Agaricomycotina	0.0006702086352274919	Agaricomycotina
13114.pinto.63.s014	Saccharomycotina	0.021720525016942587	Saccharomycotina
13114.pinto.63.s026	Saccharomycotina	0.006067463050934568	Saccharomycotina
13114.pinto.63.s026	Wallemiomycotina	0.0013384109671179195	Wallemiomycotina
13114.pinto.63.s028	Pezizomycotina	0.05835452494752614	Pezizomycotina
13114.pinto.63.s028	Saccharomycotina	0.003182757757867926	Saccharomycotina
13114.rohwer.85.s010	Saccharomycotina	0.13162173461961318	Saccharomycotina
13114.rohwer.85.s011	Pezizomycotina	0.0545520644496002	Pezizomycotina
13114.rohwer.85.s011	Saccharomycotina	0.033677757698456545	Saccharomycotina
13114.rohwer.85.s011	Ustilaginomycotina	0.00040710495857910594	Ustilaginomycotina
13114.rohwer.85.s024	Pezizomycotina	0.020703041791423436	Pezizomycotina
13114.rohwer.85.s024	Saccharomycotina	0.001555719903401761	Saccharomycotina
13114.rohwer.85.s024	Ustilaginomycotina	0.0010172014753011514	Ustilaginomycotina
13114.roy.chowdhury.45.s001	Agaricomycotina	0.0006433847183261703	Agaricomycotina
13114.roy.chowdhury.45.s007	Saccharomycotina	0.014613513539352007	Saccharomycotina
