run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	instrument_platform	sample_name	library_strategy	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
ERR5004740	SAMEA7723469	ERX4814023	PRJEB42019	1234904	insect metagenome	ILLUMINA	13114.pinto.63.s019	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5004740/ERR5004740_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5004740/ERR5004740_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004740/13114.pinto.63.s019.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004740/13114.pinto.63.s019.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/000/ERR5004740.bam
ERR5002044	SAMEA7724278	ERX4811327	PRJEB42019	410658	soil metagenome	ILLUMINA	13114.schmidt.56.s022	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5002044/ERR5002044_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5002044/ERR5002044_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002044/13114.schmidt.56.s022.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002044/13114.schmidt.56.s022.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/004/ERR5002044.bam
ERR5004742	SAMEA7723471	ERX4814025	PRJEB42019	1234904	insect metagenome	ILLUMINA	13114.pinto.63.s021	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5004742/ERR5004742_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5004742/ERR5004742_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004742/13114.pinto.63.s021.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004742/13114.pinto.63.s021.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/002/ERR5004742.bam
ERR5002046	SAMEA7724280	ERX4811329	PRJEB42019	410658	soil metagenome	ILLUMINA	13114.schmidt.56.s024	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5002046/ERR5002046_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5002046/ERR5002046_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002046/13114.schmidt.56.s024.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002046/13114.schmidt.56.s024.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/006/ERR5002046.bam
ERR5004743	SAMEA7723472	ERX4814026	PRJEB42019	1234904	insect metagenome	ILLUMINA	13114.pinto.63.s022	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5004743/ERR5004743_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5004743/ERR5004743_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004743/13114.pinto.63.s022.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004743/13114.pinto.63.s022.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/003/ERR5004743.bam
ERR5004744	SAMEA7723473	ERX4814027	PRJEB42019	1234904	insect metagenome	ILLUMINA	13114.pinto.63.s023	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5004744/ERR5004744_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5004744/ERR5004744_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004744/13114.pinto.63.s023.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004744/13114.pinto.63.s023.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/004/ERR5004744.bam
ERR5002048	SAMEA7724282	ERX4811331	PRJEB42019	410658	soil metagenome	ILLUMINA	13114.schmidt.56.s026	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5002048/ERR5002048_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5002048/ERR5002048_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002048/13114.schmidt.56.s026.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002048/13114.schmidt.56.s026.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/008/ERR5002048.bam
ERR5004746	SAMEA7723680	ERX4814029	PRJEB42019	1234904	insect metagenome	ILLUMINA	13114.pinto.63.s025	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5004746/ERR5004746_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5004746/ERR5004746_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004746/13114.pinto.63.s025.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004746/13114.pinto.63.s025.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/006/ERR5004746.bam
ERR5002051	SAMEA7724285	ERX4811334	PRJEB42019	410658	soil metagenome	ILLUMINA	13114.seedorf.71.s003	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5002051/ERR5002051_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5002051/ERR5002051_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002051/13114.seedorf.71.s003.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002051/13114.seedorf.71.s003.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/001/ERR5002051.bam
ERR5004753	SAMEA7723478	ERX4814036	PRJEB42019	410658	soil metagenome	ILLUMINA	13114.rohwer.84.s008	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5004753/ERR5004753_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5004753/ERR5004753_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004753/13114.rohwer.84.s008.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004753/13114.rohwer.84.s008.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/003/ERR5004753.bam
ERR5002067	SAMEA7724305	ERX4811350	PRJEB42019	410658	soil metagenome	ILLUMINA	13114.shade.23.s009	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5002067/ERR5002067_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5002067/ERR5002067_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002067/13114.shade.23.s009.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002067/13114.shade.23.s009.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/007/ERR5002067.bam
ERR5004754	SAMEA7723957	ERX4814037	PRJEB42019	412755	marine sediment metagenome	ILLUMINA	13114.rohwer.85.s001	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5004754/ERR5004754_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5004754/ERR5004754_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004754/13114.rohwer.85.s001.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004754/13114.rohwer.85.s001.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/004/ERR5004754.bam
ERR5004755	SAMEA7723479	ERX4814038	PRJEB42019	412755	marine sediment metagenome	ILLUMINA	13114.rohwer.85.s002	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5004755/ERR5004755_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5004755/ERR5004755_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004755/13114.rohwer.85.s002.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004755/13114.rohwer.85.s002.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/005/ERR5004755.bam
ERR5002070	SAMEA7723508	ERX4811353	PRJEB42019	1300146	algae metagenome	ILLUMINA	13114.smith.39.s002	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5002070/ERR5002070_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5002070/ERR5002070_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002070/13114.smith.39.s002.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002070/13114.smith.39.s002.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/000/ERR5002070.bam
ERR5004764	SAMEA7723485	ERX4814047	PRJEB42019	412755	marine sediment metagenome	ILLUMINA	13114.rohwer.85.s011	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5004764/ERR5004764_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5004764/ERR5004764_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004764/13114.rohwer.85.s011.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004764/13114.rohwer.85.s011.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/004/ERR5004764.bam
ERR5002074	SAMEA7723973	ERX4811357	PRJEB42019	1300146	algae metagenome	ILLUMINA	13114.smith.39.s006	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5002074/ERR5002074_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5002074/ERR5002074_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002074/13114.smith.39.s006.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002074/13114.smith.39.s006.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/004/ERR5002074.bam
ERR5004766	SAMEA7723486	ERX4814049	PRJEB42019	412755	marine sediment metagenome	ILLUMINA	13114.rohwer.85.s013	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5004766/ERR5004766_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5004766/ERR5004766_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004766/13114.rohwer.85.s013.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004766/13114.rohwer.85.s013.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/006/ERR5004766.bam
ERR5002075	SAMEA7723511	ERX4811358	PRJEB42019	1300146	algae metagenome	ILLUMINA	13114.smith.39.s007	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5002075/ERR5002075_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5002075/ERR5002075_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002075/13114.smith.39.s007.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002075/13114.smith.39.s007.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/005/ERR5002075.bam
ERR5004770	SAMEA7723489	ERX4814053	PRJEB42019	412755	marine sediment metagenome	ILLUMINA	13114.rohwer.85.s017	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5004770/ERR5004770_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5004770/ERR5004770_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004770/13114.rohwer.85.s017.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004770/13114.rohwer.85.s017.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/000/ERR5004770.bam
ERR5002076	SAMEA7723976	ERX4811359	PRJEB42019	749906	gut metagenome	ILLUMINA	13114.song.51.s002	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5002076/ERR5002076_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5002076/ERR5002076_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002076/13114.song.51.s002.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002076/13114.song.51.s002.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/006/ERR5002076.bam
ERR5004777	SAMEA7723964	ERX4814060	PRJEB42019	412755	marine sediment metagenome	ILLUMINA	13114.rohwer.85.s024	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5004777/ERR5004777_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5004777/ERR5004777_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004777/13114.rohwer.85.s024.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004777/13114.rohwer.85.s024.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/007/ERR5004777.bam
ERR5002077	SAMEA7723512	ERX4811360	PRJEB42019	749906	gut metagenome	ILLUMINA	13114.song.51.s003	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5002077/ERR5002077_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5002077/ERR5002077_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002077/13114.song.51.s003.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002077/13114.song.51.s003.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/007/ERR5002077.bam
ERR5004778	SAMEA7723494	ERX4814061	PRJEB42019	412755	marine sediment metagenome	ILLUMINA	13114.rohwer.85.s025	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5004778/ERR5004778_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5004778/ERR5004778_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004778/13114.rohwer.85.s025.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004778/13114.rohwer.85.s025.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/008/ERR5004778.bam
ERR5002083	SAMEA7723978	ERX4811366	PRJEB42019	749906	gut metagenome	ILLUMINA	13114.song.51.s009	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5002083/ERR5002083_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5002083/ERR5002083_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002083/13114.song.51.s009.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002083/13114.song.51.s009.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/003/ERR5002083.bam
ERR5004783	SAMEA7723497	ERX4814066	PRJEB42019	496921	stromatolite metagenome	ILLUMINA	13114.rohwer.86.s003	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5004783/ERR5004783_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5004783/ERR5004783_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004783/13114.rohwer.86.s003.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004783/13114.rohwer.86.s003.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/003/ERR5004783.bam
ERR5002084	SAMEA7723979	ERX4811367	PRJEB42019	749906	gut metagenome	ILLUMINA	13114.song.51.s010	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5002084/ERR5002084_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5002084/ERR5002084_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002084/13114.song.51.s010.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002084/13114.song.51.s010.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/004/ERR5002084.bam
ERR5004784	SAMEA7724234	ERX4814067	PRJEB42019	1504975	salt marsh metagenome	ILLUMINA	13114.roy.chowdhury.45.s001	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5004784/ERR5004784_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5004784/ERR5004784_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004784/13114.roy.chowdhury.45.s001.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004784/13114.roy.chowdhury.45.s001.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/004/ERR5004784.bam
ERR5002090	SAMEA7723984	ERX4811373	PRJEB42019	749906	gut metagenome	ILLUMINA	13114.song.51.s016	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5002090/ERR5002090_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5002090/ERR5002090_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002090/13114.song.51.s016.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002090/13114.song.51.s016.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/000/ERR5002090.bam
ERR5004794	SAMEA7724244	ERX4814077	PRJEB42019	1504975	salt marsh metagenome	ILLUMINA	13114.roy.chowdhury.45.s011	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5004794/ERR5004794_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5004794/ERR5004794_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004794/13114.roy.chowdhury.45.s011.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004794/13114.roy.chowdhury.45.s011.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/004/ERR5004794.bam
ERR5002093	SAMEA7723519	ERX4811376	PRJEB42019	749906	gut metagenome	ILLUMINA	13114.song.51.s019	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5002093/ERR5002093_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5002093/ERR5002093_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002093/13114.song.51.s019.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002093/13114.song.51.s019.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/003/ERR5002093.bam
ERR5004799	SAMEA7724249	ERX4814082	PRJEB42019	1504975	salt marsh metagenome	ILLUMINA	13114.roy.chowdhury.45.s016	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5004799/ERR5004799_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5004799/ERR5004799_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004799/13114.roy.chowdhury.45.s016.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004799/13114.roy.chowdhury.45.s016.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/009/ERR5004799.bam
ERR5002096	SAMEA7723986	ERX4811379	PRJEB42019	749906	gut metagenome	ILLUMINA	13114.song.52.s002	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5002096/ERR5002096_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5002096/ERR5002096_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002096/13114.song.52.s002.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002096/13114.song.52.s002.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/006/ERR5002096.bam
ERR5004800	SAMEA7724407	ERX4814083	PRJEB42019	1504975	salt marsh metagenome	ILLUMINA	13114.roy.chowdhury.45.s017	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5004800/ERR5004800_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5004800/ERR5004800_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004800/13114.roy.chowdhury.45.s017.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004800/13114.roy.chowdhury.45.s017.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/000/ERR5004800.bam
ERR5002097	SAMEA7723987	ERX4811380	PRJEB42019	749906	gut metagenome	ILLUMINA	13114.song.52.s003	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5002097/ERR5002097_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5002097/ERR5002097_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002097/13114.song.52.s003.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002097/13114.song.52.s003.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/007/ERR5002097.bam
ERR5004802	SAMEA7724251	ERX4814085	PRJEB42019	1504975	salt marsh metagenome	ILLUMINA	13114.roy.chowdhury.45.s019	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5004802/ERR5004802_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5004802/ERR5004802_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004802/13114.roy.chowdhury.45.s019.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004802/13114.roy.chowdhury.45.s019.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/002/ERR5004802.bam
ERR5002098	SAMEA7723521	ERX4811381	PRJEB42019	749906	gut metagenome	ILLUMINA	13114.song.52.s004	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5002098/ERR5002098_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5002098/ERR5002098_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002098/13114.song.52.s004.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002098/13114.song.52.s004.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/008/ERR5002098.bam
ERR5004805	SAMEA7724254	ERX4814088	PRJEB42019	1504975	salt marsh metagenome	ILLUMINA	13114.roy.chowdhury.45.s022	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5004805/ERR5004805_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5004805/ERR5004805_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004805/13114.roy.chowdhury.45.s022.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004805/13114.roy.chowdhury.45.s022.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/005/ERR5004805.bam
ERR5002100	SAMEA7723989	ERX4811383	PRJEB42019	749906	gut metagenome	ILLUMINA	13114.song.52.s006	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5002100/ERR5002100_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5002100/ERR5002100_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002100/13114.song.52.s006.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002100/13114.song.52.s006.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/000/ERR5002100.bam
ERR5004810	SAMEA7723499	ERX4814093	PRJEB42019	749906	gut metagenome	ILLUMINA	13114.sandin.54.s003	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5004810/ERR5004810_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5004810/ERR5004810_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004810/13114.sandin.54.s003.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004810/13114.sandin.54.s003.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/000/ERR5004810.bam
ERR5002101	SAMEA7723990	ERX4811384	PRJEB42019	749906	gut metagenome	ILLUMINA	13114.song.52.s007	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5002101/ERR5002101_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5002101/ERR5002101_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002101/13114.song.52.s007.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5002101/13114.song.52.s007.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/001/ERR5002101.bam
ERR5004812	SAMEA7723501	ERX4814095	PRJEB42019	749906	gut metagenome	ILLUMINA	13114.sandin.54.s005	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5004812/ERR5004812_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5004812/ERR5004812_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004812/13114.sandin.54.s005.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004812/13114.sandin.54.s005.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/002/ERR5004812.bam
